"afd_Balten_2025_08" "afd_BeatrixVonStorch_2021_07" "afd_BeatrixVonStorch_2022_06" "afd_chrupalla_2024_10" "afd_chrupalla_2025_09" "afd_Gauland_2018_02" "afd_Gauland_Regierungserklärung2018_04" "afd_Malsack-Winkemann_2018_03" "afd_weidel_2018_01" "afd_weidel_2021_05" "dolchstoß_01" "dolchstoß_BrockhausArtikel_1930_03" "dolchstoß_Eiserne Blätter_1918_05" "dolchstoß_RedeNoske_1907_04" "dolchstoß_Wahlplakat1924_02"
"genauso" 0 0 0 0.0755287009063444 0.102249488752556 0.092678405931418 0 0.136054421768707 0 0 0 0 0 0 0
"genug" 0 0 0 0 0.102249488752556 0.092678405931418 0 0 0 0 0.156985871271586 0 0 0 0
"gesundheitsfonds" 0 0 0 0 0 0 0 0.54421768707483 0 0 0 0 0 0 0
"großen" 0 0 0 0.0755287009063444 0 0 0 0 0 0 0.156985871271586 0.36101083032491 0 0 0
"grundlage" 0 0.168350168350168 0 0 0 0.092678405931418 0 0 0 0 0.156985871271586 0 0 0 0
"habeck" 0 0 0 0.151057401812689 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"händen" 0 0 0 0 0 0.092678405931418 0.11037527593819 0 0.163800163800164 0 0 0 0 0 0
"hängt" 0.284900284900285 0 0 0 0 0.185356811862836 0 0 0.0819000819000819 0 0 0 0 0 0
"heeres" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0.72202166064982 0 0 0
"hinaus" 0 0 0 0.0755287009063444 0 0 0 0 0.163800163800164 0.134408602150538 0 0 0 0 0
"interesse" 0 0 0.271739130434783 0.0755287009063444 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"jedes" 0 0 0.271739130434783 0 0 0 0 0.408163265306122 0 0 0 0 0 0 0
"keiner" 0 0.168350168350168 0 0 0 0 0 0.136054421768707 0 0.134408602150538 0.0784929356357928 0 0 0 0
"koalition" 0 0 0 0 0.102249488752556 0 0.11037527593819 0 0.163800163800164 0 0 0 0 0 0
"ländern" 0 0 0 0 0 0.092678405931418 0 0.136054421768707 0 0.134408602150538 0 0.36101083032491 0 0 0
"letzten" 0.284900284900285 0 0 0.0755287009063444 0 0 0 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"linie" 0 0 0 0 0 0 0 0 0.163800163800164 0 0.156985871271586 0 0 0 0
"maßnahmen" 0 0 0 0 0.204498977505112 0 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"mensch" 0 0 1.08695652173913 0 0 0 0 0 0 0 0 0 0 0 0
"mich" 0 0 0 0.0755287009063444 0 0.092678405931418 0.11037527593819 0 0 0.134408602150538 0 0 0 0 0
"möchte" 0 0 0 0.151057401812689 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"neuen" 0 0 0 0 0 0.092678405931418 0.22075055187638 0 0 0 0 0.36101083032491 0 0 0
"niemand" 0 0 0.543478260869565 0 0 0.092678405931418 0.11037527593819 0 0 0 0 0 0 0 0
"offenen" 0 0 0 0 0 0.185356811862836 0.11037527593819 0 0.0819000819000819 0 0 0 0 0 0
"opposition" 0 0.168350168350168 0 0.151057401812689 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"persönlich" 0 0.168350168350168 0.271739130434783 0 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"pflicht" 0 0 0 0 0 0.092678405931418 0.22075055187638 0 0 0 0.0784929356357928 0 0 0 0
"projekte" 0 0 0 0 0 0.370713623725672 0 0 0 0 0 0 0 0 0
"schaden" 0 0 0 0.0755287009063444 0 0 0.11037527593819 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"schwer" 0 0 0 0.0755287009063444 0 0 0 0 0 0.134408602150538 0.156985871271586 0 0 0 0
"seehofer" 0 0 0 0 0 0.092678405931418 0 0 0.245700245700246 0 0 0 0 0 0
"sehen" 0 0 0 0 0.204498977505112 0 0.11037527593819 0 0 0 0.0784929356357928 0 0 0 0
"staat" 0 0 0.271739130434783 0.0755287009063444 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"staatseinnahmen" 0 0 0 0.226586102719033 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"tagen" 0 0 0 0 0 0.185356811862836 0.11037527593819 0 0.0819000819000819 0 0 0 0 0 0
"thema" 0 0 0 0.226586102719033 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"trotzdem" 0 0 0 0.226586102719033 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"ungeborenen" 0 0 1.08695652173913 0 0 0 0 0 0 0 0 0 0 0 0
"verfassungsschutz" 0 0.673400673400673 0 0 0 0 0 0 0 0 0 0 0 0 0
"vergangenen" 0 0 0 0 0.204498977505112 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"verhältnis" 0 0 0 0 0.102249488752556 0 0 0.272108843537415 0 0 0.0784929356357928 0 0 0 0
"verlassen" 0 0.168350168350168 0 0.0755287009063444 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"warum" 0 0 0 0.0755287009063444 0 0 0 0.136054421768707 0.0819000819000819 0 0 0 0.757575757575758 0 0
"weiß" 0 0.168350168350168 0 0 0 0 0.11037527593819 0.136054421768707 0 0 0.0784929356357928 0 0 0 0
"weitere" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"welche" 0.284900284900285 0.168350168350168 0 0.0755287009063444 0 0 0.11037527593819 0 0 0 0 0 0 0 0
"welt" 0 0 0 0 0.102249488752556 0 0.11037527593819 0 0.0819000819000819 0 0 0 0.757575757575758 0 0
"will" 0.284900284900285 0 0 0 0 0 0.22075055187638 0 0 0 0.0784929356357928 0 0 0 0
"zitat" 0 0.336700336700337 0 0 0.102249488752556 0 0.11037527593819 0 0 0 0 0 0 0 0
"zwei" 0 0.168350168350168 0 0 0 0 0.11037527593819 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"aller" 0 0 0 0.0755287009063444 0 0 0 0 0.163800163800164 0 0 0 0 0 0
"alternative" 0 0 0 0 0.306748466257669 0 0 0 0 0 0 0 0 0 0
"auffassung" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0.99009900990099 0
"aufgabe" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.156985871271586 0 0 0 0
"auftrag" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"bald" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0.36101083032491 0 0 0
"basis" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0 0 0 0 0.36101083032491 0 0 0
"beispiel" 0 0 0 0.0755287009063444 0 0 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"bekannt" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.0784929356357928 0 0 0.99009900990099 0
"besagt" 0 0 0 0 0 0 0 0 0 0 0 1.08303249097473 0 0 0
"bezahlen" 0 0 0 0.0755287009063444 0.102249488752556 0 0 0.136054421768707 0 0 0 0 0 0 0
"bislang" 0 0 0 0.0755287009063444 0 0 0 0.136054421768707 0 0.134408602150538 0 0 0 0 0
"cdu" 0 0.168350168350168 0 0.0755287009063444 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"coronazeit" 0 0 0 0.151057401812689 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"d" 0 0 0 0 0 0 0 0 0 0 0 1.08303249097473 0 0 0
"dauerhaft" 0 0 0 0 0 0 0 0.272108843537415 0.0819000819000819 0 0 0 0 0 0
"demokraten" 0 0.168350168350168 0 0 0 0 0 0 0 0 0 0 0 0 2.29885057471264
"denen" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"deswegen" 0 0 0.271739130434783 0 0 0 0.11037527593819 0 0 0.134408602150538 0 0 0 0 0
"dingen" 0 0 0 0.0755287009063444 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"dolchstoß" 0 0 0 0 0 0 0 0 0 0 0 0.36101083032491 0 0 2.29885057471264
"dürfen" 0 0 0 0 0 0.092678405931418 0 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"eben" 0 0 0 0 0.102249488752556 0 0.22075055187638 0 0 0 0 0 0 0 0
"einheimischen" 0 0 0 0 0 0 0.11037527593819 0.272108843537415 0 0 0 0 0 0 0
"einreise" 0 0 0 0 0 0.092678405931418 0.22075055187638 0 0 0 0 0 0 0 0
"einreisen" 0 0 0 0 0 0.278035217794254 0 0 0 0 0 0 0 0 0
"einreiseverbot" 0 0 0 0 0 0.185356811862836 0 0 0.0819000819000819 0 0 0 0 0 0
"einsicht" 0 0 0 0.0755287009063444 0 0 0 0 0.0819000819000819 0.134408602150538 0 0 0 0 0
"entwicklung" 0.284900284900285 0 0.271739130434783 0 0 0 0 0 0 0 0.0784929356357928 0 0 0 0
"erfolg" 0 0 0 0 0.204498977505112 0 0.11037527593819 0 0 0 0 0 0 0 0
"ernst" 0 0 0.271739130434783 0.151057401812689 0 0 0 0 0 0 0 0 0 0 0
"essen" 0 0 0 0.0755287009063444 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"fahren" 0 0 0 0.151057401812689 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"feind" 0 0 0 0 0 0 0 0 0 0 0 0 1.51515151515152 0.99009900990099 0
"feinde" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"fest" 0 0 0 0 0.102249488752556 0 0 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"flüchtlinge" 0 0 0 0 0 0 0 0.408163265306122 0 0 0 0 0 0 0
"ganze" 0.284900284900285 0 0 0 0 0 0 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"gebunden" 0.284900284900285 0 0 0.0755287009063444 0 0 0 0 0 0 0.0784929356357928 0 0 0 0
"geehrter" 0 0 0 0 0 0 0 0.136054421768707 0.0819000819000819 0.134408602150538 0 0 0 0 0
"gemeinsam" 0 0.168350168350168 0 0.0755287009063444 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"gemeinschaft" 0 0 0 0 0 0 0.22075055187638 0 0 0 0 0 0 0 1.14942528735632
"genau" 0 0 0 0.151057401812689 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"general" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"genommen" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0.136054421768707 0 0 0 0 0 0 0
"geschichte" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"gesehen" 0 0 0 0.0755287009063444 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"gesetz" 0.284900284900285 0 0.271739130434783 0 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"gestellt" 0 0 0 0.0755287009063444 0.102249488752556 0 0 0 0 0.134408602150538 0 0 0 0 0
"gestern" 0 0 0 0.0755287009063444 0.102249488752556 0.092678405931418 0 0 0 0 0 0 0 0 0
"gewesen" 0 0 0 0 0.102249488752556 0 0 0 0 0.134408602150538 0 0.36101083032491 0 0 0
"gewinnen" 0 0 0 0.0755287009063444 0 0 0 0 0 0 0.0784929356357928 0.36101083032491 0 0 0
"gilt" 0 0 0 0 0.102249488752556 0 0 0.272108843537415 0 0 0 0 0 0 0
"ging" 0 0 0 0 0 0.092678405931418 0 0 0 0 0.0784929356357928 0 0.757575757575758 0 0
"groß" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.156985871271586 0 0 0 0
"größten" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0.36101083032491 0 0 0
"grundkonsens" 0 0 0.815217391304348 0 0 0 0 0 0 0 0 0 0 0 0
"günstigen" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"gutes" 0 0 0 0 0.102249488752556 0 0 0 0 0 0.0784929356357928 0 0.757575757575758 0 0
"handeln" 0 0 0 0 0.102249488752556 0 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"hoch" 0 0 0 0 0.102249488752556 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"ihm" 0 0 0 0 0 0 0 0 0.0819000819000819 0.134408602150538 0.0784929356357928 0 0 0 0
"infrastruktur" 0 0 0 0.0755287009063444 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"inneren" 0 0 0 0 0 0 0 0 0 0 0 0.36101083032491 1.51515151515152 0 0
"innerlich" 0 0 0 0 0 0 0 0 0.163800163800164 0 0 0 0.757575757575758 0 0
"innovation" 0.854700854700855 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"investitionen" 0.284900284900285 0 0 0.151057401812689 0 0 0 0 0 0 0 0 0 0 0
"irrweg" 0 0 0 0 0 0.092678405931418 0 0 0.0819000819000819 0.134408602150538 0 0 0 0 0
"italien" 0 0 0 0 0 0.092678405931418 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"jährlich" 0 0 0 0 0 0 0.11037527593819 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"je" 0 0 0 0 0 0 0 0 0 0.134408602150538 0.156985871271586 0 0 0 0
"jedem" 0 0.168350168350168 0.271739130434783 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0
"kampf" 0 0 0 0.0755287009063444 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"kleinen" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0 0.757575757575758 0 0
"koalitionspartner" 0 0 0 0 0.102249488752556 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"koalitionsvertrag" 0 0 0 0 0.102249488752556 0 0.22075055187638 0 0 0 0 0 0 0 0
"kräfte" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0.757575757575758 0 0
"kriege" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"kultur" 0 0 0.543478260869565 0.0755287009063444 0 0 0 0 0 0 0 0 0 0 0
"kurswechsel" 0 0 0 0 0 0.278035217794254 0 0 0 0 0 0 0 0 0
"kurz" 0.284900284900285 0.336700336700337 0 0 0 0 0 0 0 0 0 0 0 0 0
"lage" 0 0 0 0.0755287009063444 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"länger" 0 0 0 0 0 0 0.11037527593819 0 0.0819000819000819 0.134408602150538 0 0 0 0 0
"längst" 0 0 0 0 0 0 0 0 0.163800163800164 0.134408602150538 0 0 0 0 0
"lebens" 0 0 0.815217391304348 0 0 0 0 0 0 0 0 0 0 0 0
"leeren" 0 0 0 0 0 0.092678405931418 0.11037527593819 0 0.0819000819000819 0 0 0 0 0 0
"legislatur" 0 0 0 0.151057401812689 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"leiden" 0 0 0 0 0 0 0 0 0 0.134408602150538 0.0784929356357928 0 0 0.99009900990099 0
"leisten" 0 0 0 0.0755287009063444 0 0 0 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"leistung" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"macron" 0 0 0 0 0 0 0.22075055187638 0 0.0819000819000819 0 0 0 0 0 0
"mittel" 0 0 0 0 0 0 0 0 0 0.134408602150538 0.156985871271586 0 0 0 0
"mitteln" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"mittelstand" 0 0 0 0 0.204498977505112 0 0 0 0 0.134408602150538 0 0 0 0 0
"möglich" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"moralischen" 0 0 0 0 0 0.092678405931418 0 0 0 0 0.156985871271586 0 0 0 0
"mußten" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"nachbarn" 0 0 0 0 0.102249488752556 0 0 0 0.0819000819000819 0.134408602150538 0 0 0 0 0
"nachdem" 0 0 0 0 0 0.278035217794254 0 0 0 0 0 0 0 0 0
"namen" 0.284900284900285 0 0 0 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"nationalen" 0 0 0 0 0 0.092678405931418 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"neue" 0.284900284900285 0 0 0 0 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"niederlage" 0 0 0 0 0 0 0 0 0 0 0 0.72202166064982 0.757575757575758 0 0
"obersten" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"offenbar" 0 0.168350168350168 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"offensichtlich" 0.284900284900285 0 0 0 0 0 0 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"ostdeutschen" 0 0 0 0.226586102719033 0 0 0 0 0 0 0 0 0 0 0
"ostdeutschland" 0 0 0 0.226586102719033 0 0 0 0 0 0 0 0 0 0 0
"plastikdeckel" 0.854700854700855 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"probleme" 0 0 0 0 0.204498977505112 0 0 0.136054421768707 0 0 0 0 0 0 0
"rechnen" 0 0 0 0 0 0.092678405931418 0 0.272108843537415 0 0 0 0 0 0 0
"rechnung" 0 0 0 0 0.102249488752556 0.092678405931418 0 0 0 0 0.0784929356357928 0 0 0 0
"rede" 0 0 0 0 0.102249488752556 0 0.22075055187638 0 0 0 0 0 0 0 0
"reichsleitung" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"reihe" 0 0 0 0 0 0 0 0 0 0.134408602150538 0.156985871271586 0 0 0 0
"richtig" 0 0 0 0 0 0.092678405931418 0 0 0 0 0.0784929356357928 0 0 0.99009900990099 0
"richtung" 0 0.168350168350168 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"sagt" 0 0 0.271739130434783 0 0 0 0 0.136054421768707 0 0 0 0 0 0 1.14942528735632
"schließlich" 0.284900284900285 0 0 0 0 0 0 0 0 0 0.0784929356357928 0.36101083032491 0 0 0
"schnell" 0 0 0 0 0 0 0 0 0.0819000819000819 0 0.156985871271586 0 0 0 0
"schrieb" 0 0 0 0 0.102249488752556 0.092678405931418 0.11037527593819 0 0 0 0 0 0 0 0
"schuld" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 1.14942528735632
"schutz" 0 0 0.815217391304348 0 0 0 0 0 0 0 0 0 0 0 0
"seien" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0.36101083032491 0 0 0
"selbstverständlich" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.0784929356357928 0 0 0.99009900990099 0
"siehe" 0 0 0 0.0755287009063444 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"situation" 0 0 0 0.151057401812689 0 0 0.11037527593819 0 0 0 0 0 0 0 0
"sogenannten" 0 0 0 0 0 0.092678405931418 0 0 0 0.268817204301075 0 0 0 0 0
"solche" 0 0 0 0 0 0.092678405931418 0.11037527593819 0 0 0.134408602150538 0 0 0 0 0
"sollten" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0.136054421768707 0 0 0 0 0 0 0
"stehen" 0 0 0.271739130434783 0 0.102249488752556 0 0 0 0 0.134408602150538 0 0 0 0 0
"stelle" 0 0 0 0 0 0.092678405931418 0 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"stellen" 0.284900284900285 0 0 0.0755287009063444 0 0 0 0 0 0.134408602150538 0 0 0 0 0
"tag" 0 0 0 0.226586102719033 0 0 0 0 0 0 0 0 0 0 0
"tief" 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 1.14942528735632
"truppen" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"übrigen" 0 0 0 0.0755287009063444 0 0 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"unseren" 0 0 0 0 0 0.092678405931418 0 0.136054421768707 0 0 0.0784929356357928 0 0 0 0
"vergessen" 0 0 0.271739130434783 0.0755287009063444 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"verloren" 0 0.168350168350168 0 0 0 0 0.11037527593819 0 0 0 0 0 0.757575757575758 0 0
"vertreten" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0.36101083032491 0 0 0
"viele" 0 0 0 0 0 0 0 0.136054421768707 0.0819000819000819 0 0 0 0.757575757575758 0 0
"volke" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"vorschläge" 0.284900284900285 0 0 0.0755287009063444 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"vs" 0 0.505050505050505 0 0 0 0 0 0 0 0 0 0 0 0 0
"weit" 0 0 0 0 0 0 0.22075055187638 0 0 0.134408602150538 0 0 0 0 0
"weltkrieg" 0 0 0 0 0 0 0 0 0 0 0.0784929356357928 0.36101083032491 0 0 1.14942528735632
"wen" 0 0 0 0.0755287009063444 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"wenigstens" 0 0 0 0 0 0 0 0 0.245700245700246 0 0 0 0 0 0
"westen" 0 0 0 0.151057401812689 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"wille" 0 0 0 0 0 0 0 0 0 0 0.235478806907378 0 0 0 0
"wirklich" 0 0 0 0.151057401812689 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"wirtschaftlichen" 0 0 0 0 0.102249488752556 0 0 0.136054421768707 0 0 0.0784929356357928 0 0 0 0
"wohlstand" 0 0 0 0 0 0 0 0 0.245700245700246 0 0 0 0 0 0
"würde" 0 0 0.543478260869565 0 0 0 0 0 0 0 0.0784929356357928 0 0 0 0
"zahl" 0 0 0 0 0 0 0.11037527593819 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"zahlt" 0 0 0 0 0 0 0 0.272108843537415 0 0.134408602150538 0 0 0 0 0
"zehn" 0 0 0 0.226586102719033 0 0 0 0 0 0 0 0 0 0 0
"zitiere" 0 0 0 0 0 0.092678405931418 0.22075055187638 0 0 0 0 0 0 0 0
"zukunft" 0 0 0 0.0755287009063444 0.204498977505112 0 0 0 0 0 0 0 0 0 0
"zuletzt" 0 0 0 0 0 0 0 0 0.163800163800164 0 0.0784929356357928 0 0 0 0
"zusammenhang" 0 0 0 0.0755287009063444 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"zustand" 0 0 0 0 0 0.278035217794254 0 0 0 0 0 0 0 0 0
"zwischen" 0 0 0 0 0 0.092678405931418 0 0 0 0.134408602150538 0.0784929356357928 0 0 0 0
"zwölf" 0 0 0 0.0755287009063444 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"a" 0 0 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0
"abgelehnt" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.0784929356357928 0 0 0 0
"abhängig" 0 0 0 0 0.102249488752556 0 0 0 0 0.134408602150538 0 0 0 0 0
"abriß" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"abschaffung" 0 0 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0
"absolut" 0 0 0 0.0755287009063444 0 0 0 0.136054421768707 0 0 0 0 0 0 0
"aktiven" 0 0.168350168350168 0 0 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"all" 0 0.168350168350168 0 0 0 0 0 0 0.0819000819000819 0 0 0 0 0 0
"alleingänge" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"allmählich" 0 0 0 0 0 0.092678405931418 0 0 0 0 0 0.36101083032491 0 0 0
"alternativen" 0.284900284900285 0 0 0 0 0 0 0 0 0.134408602150538 0 0 0 0 0
"amt" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"anders" 0 0 0 0 0 0.092678405931418 0.11037527593819 0 0 0 0 0 0 0 0
"anerkannten" 0 0 0 0 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"anfang" 0 0 0 0 0 0.092678405931418 0 0 0 0 0.0784929356357928 0 0 0 0
"angeblich" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"angeführten" 0 0 0 0 0 0 0 0 0.0819000819000819 0 0.0784929356357928 0 0 0 0
"anschlag" 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 0
"anteil" 0 0 0 0.151057401812689 0 0 0 0 0 0 0 0 0 0 0
"antibiotikaresistenten" 0 0 0 0 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"anträgen" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"arbeit" 0 0 0 0 0 0 0 0.136054421768707 0 0 0.0784929356357928 0 0 0 0
"arbeiten" 0 0 0 0 0 0 0 0.136054421768707 0.0819000819000819 0 0 0 0 0 0
"armee" 0 0.168350168350168 0 0 0 0 0 0 0 0 0.0784929356357928 0 0 0 0
"ärzteblatt" 0 0 0 0 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"asyl" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"atomausstieg" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"aufarbeitung" 0 0 0 0.151057401812689 0 0 0 0 0 0 0 0 0 0 0
"augen" 0 0 0 0 0 0.092678405931418 0.11037527593819 0 0 0 0 0 0 0 0
"august" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"ausland" 0 0 0 0.0755287009063444 0 0 0 0.136054421768707 0 0 0 0 0 0 0
"außen" 0 0.168350168350168 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0
"außenpolitik" 0 0 0 0.0755287009063444 0 0 0.11037527593819 0 0 0 0 0 0 0 0
"außerhalb" 0 0 0.271739130434783 0 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"bakterien" 0 0 0 0 0 0 0 0.272108843537415 0 0 0 0 0 0 0
"bedanke" 0 0 0 0 0 0.092678405931418 0 0 0 0.134408602150538 0 0 0 0 0
"beenden" 0 0 0 0 0 0 0 0 0 0 0.156985871271586 0 0 0 0
"befindet" 0 0 0 0 0 0.092678405931418 0 0 0.0819000819000819 0 0 0 0 0 0
"beginn" 0 0 0 0.0755287009063444 0.102249488752556 0 0 0 0 0 0 0 0 0 0
"bekommen" 0 0 0 0 0.102249488752556 0 0 0 0.0819000819000819 0 0 0 0 0 0
"bericht" 0 0 0 0 0 0 0 0 0 0.134408602150538 0 0.36101083032491 0 0 0
"berliner" 0 0 0 0 0.102249488752556 0 0 0 0 0 0 0 0.757575757575758 0 0
"bestätigt" 0 0 0 0 0 0 0.11037527593819 0 0.0819000819000819 0 0 0 0 0 0
"beste" 0 0 0 0 0.102249488752556 0.092678405931418 0 0 0 0 0 0 0 0 0
"bestimmen" 0 0 0 0 0 0 0.11037527593819 0 0 0 0.0784929356357928 0 0 0 0
"betreiben" 0.284900284900285 0 0 0 0 0 0 0 0 0.134408602150538 0 0 0 0 0
"bewahren" 0 0 0 0 0 0 0 0 0 0 0.0784929356357928 0 0 0.99009900990099 0
"bewusst" 0 0.168350168350168 0 0 0 0 0 0.136054421768707 0 0 0 0 0 0 0
"bezug" 0 0.168350168350168 0 0.0755287009063444 0 0 0 0 0 0 0 0 0 0 0
"bieten" 0 0 0 0.151057401812689 0 0 0 0 0 0 0 0 0 0 0
"bin" 0 0 0 0 0 0.185356811862836 0 0 0 0 0 0 0 0 0
"bismarcks" 0 0 0 0 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"bisschen" 0 0 0 0 0 0 0.22075055187638 0 0 0 0 0 0 0 0
"bleiben" 0 0 0 0 0.102249488752556 0 0 0 0.0819000819000819 0 0 0 0 0 0
"boden" 0 0 0.543478260869565 0 0 0 0 0 0 0 0 0 0 0 0
"böse" 0 0 0 0.0755287009063444 0 0.092678405931418 0 0 0 0 0 0 0 0 0
"budgetrecht" 0 0 0 0 0 0 0 0 0 0.268817204301075 0 0 0 0 0
"bundeskanzler" 0 0 0 0 0.204498977505112 0 0 0 0 0 0 0 0 0 0
